OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,genus_mdd,species,species_mdd,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Z
3809,,476824733,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:58372,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous,Antrozous pallidus,Antrozous pallidus,pallidus,SUBSPECIES,Antrozous pallidus pallidus,"""Antrozous pallidus pallidus (Le Conte, 1856)""","""(Le Conte, 1856)""",US,"""Chiricahua Mountains, Southwestern Research Station""",Arizona,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,31.88347,-109.20621,345,1.00E-05,,,,,1955-06-21 0:00:00,21,6,1955,7261827,2432339,PRESERVED_SPECIMEN,MCZ,Mamm,58372,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,[no agent data],,,2024-01-18T20:08:05.374Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1642
3810,,476824732,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:58371,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous,Antrozous pallidus,Antrozous pallidus,pallidus,SUBSPECIES,Antrozous pallidus pallidus,"""Antrozous pallidus pallidus (Le Conte, 1856)""","""(Le Conte, 1856)""",US,"""Chiricahua Mountains, Southwestern Research Station""",Arizona,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,31.88347,-109.20621,345,1.00E-05,,,,,1955-06-21 0:00:00,21,6,1955,7261827,2432339,PRESERVED_SPECIMEN,MCZ,Mamm,58371,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,[no agent data],,,2024-01-18T20:08:15.366Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1642
3811,,476824731,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:58370,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous,Antrozous pallidus,Antrozous pallidus,pallidus,SUBSPECIES,Antrozous pallidus pallidus,"""Antrozous pallidus pallidus (Le Conte, 1856)""","""(Le Conte, 1856)""",US,"""Chiricahua Mountains, Southwestern Research Station""",Arizona,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,31.88347,-109.20621,345,1.00E-05,,,,,1955-06-21 0:00:00,21,6,1955,7261827,2432339,PRESERVED_SPECIMEN,MCZ,Mamm,58370,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,[no agent data],,,2024-01-18T20:08:05.436Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1642
3903,,476806633,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:58369,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous,Antrozous pallidus,Antrozous pallidus,pallidus,SUBSPECIES,Antrozous pallidus pallidus,"""Antrozous pallidus pallidus (Le Conte, 1856)""","""(Le Conte, 1856)""",US,"""Chiricahua Mountains, Southwestern Research Station""",Arizona,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,31.88347,-109.20621,345,1.00E-05,,,,,1955-06-21 0:00:00,21,6,1955,7261827,2432339,PRESERVED_SPECIMEN,MCZ,Mamm,58369,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,[no agent data],,,2024-01-18T20:11:53.045Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1642
3904,,476806616,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:58365,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous,Antrozous pallidus,Antrozous pallidus,pallidus,SUBSPECIES,Antrozous pallidus pallidus,"""Antrozous pallidus pallidus (Le Conte, 1856)""","""(Le Conte, 1856)""",US,"""Chiricahua Mountains, Southwestern Research Station""",Arizona,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,31.88347,-109.20621,345,1.00E-05,,,,,1955-06-21 0:00:00,21,6,1955,7261827,2432339,PRESERVED_SPECIMEN,MCZ,Mamm,58365,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,[no agent data],,,2024-01-18T20:08:05.373Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1642
12388,,1262392617,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01851,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris,Choeronycteris mexicana,Choeronycteris mexicana,,SPECIES,"""Choeronycteris mexicana Tschudi, 1844""","""Choeronycteris mexicana Tschudi, 1844""","""Tschudi, 1844""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.949233,-109.21833,,,,,,,1955-08-18 0:00:00,18,8,1955,2433207,2433207,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01851,,,,CC0_1_0,,E.L. Cockrum;1851,,,2023-09-27T15:54:27.099Z,,,1745
12401,,1262392590,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01853,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris,Choeronycteris mexicana,Choeronycteris mexicana,,SPECIES,"""Choeronycteris mexicana Tschudi, 1844""","""Choeronycteris mexicana Tschudi, 1844""","""Tschudi, 1844""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.949233,-109.21833,,,,,,,1955-08-18 0:00:00,18,8,1955,2433207,2433207,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01853,,,,CC0_1_0,,E.L. Cockrum;1853,,,2023-09-27T15:54:27.099Z,,,1745
11454,,1262396648,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 05441,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus,Corynorhinus townsendii,Corynorhinus townsendii,,SPECIES,"""Corynorhinus townsendii (Cooper, 1837)""","""Corynorhinus townsendii (W. Cooper, 1837)""","""(W. Cooper, 1837)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.949233,-109.21833,,,,,,,1955-11-19 0:00:00,19,11,1955,2432479,2432479,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 05441,,,,CC0_1_0,,P. Senteney;10,,,2023-09-27T15:54:24.556Z,,,1745
12244,,1262392982,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01835,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus,Corynorhinus townsendii,Corynorhinus townsendii,,SPECIES,"""Corynorhinus townsendii (Cooper, 1837)""","""Corynorhinus townsendii (W. Cooper, 1837)""","""(W. Cooper, 1837)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.93472,-109.21833,,,,,,,1955-08-14 0:00:00,14,8,1955,2432479,2432479,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01835,,,,CC0_1_0,,E.L. Cockrum;1835,,,2023-09-27T15:54:27.101Z,,,1673
12315,,1262392882,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01772,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus,Corynorhinus townsendii,Corynorhinus townsendii,,SPECIES,"""Corynorhinus townsendii (Cooper, 1837)""","""Corynorhinus townsendii (W. Cooper, 1837)""","""(W. Cooper, 1837)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.886665,-109.215173,,,,,,,1955-06-01 0:00:00,1,6,1955,2432479,2432479,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01772,,,,CC0_1_0,,E.L. Cockrum;1772,,,2023-09-27T15:54:27.155Z,,,1730
11573,,1262395211,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 04122,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-30 0:00:00,30,5,1955,2432352,2432352,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 04122,,,,CC0_1_0,,Keith E. Justice;382,,,2023-09-27T15:54:26.390Z,,,1641
12260,,1262392963,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01804,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-07-24 0:00:00,24,7,1955,2432352,2432352,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01804,,,,CC0_1_0,,E.L.C.;1804,,,2023-09-27T15:54:27.103Z,,,1641
12263,,1262392960,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01802,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-07-23 0:00:00,23,7,1955,2432352,2432352,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01802,,,,CC0_1_0,,E.L.C.;1802,,,2023-09-27T15:54:27.103Z,,,1641
12277,,1262392941,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01807,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-08-14 0:00:00,14,8,1955,2432352,2432352,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01807,,,,CC0_1_0,,E.L. Cockrum;1807,,,2023-09-27T15:54:27.103Z,,,1641
12312,,1262392889,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01762,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-30 0:00:00,30,5,1955,2432352,2432352,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01762,,,,CC0_1_0,,E.L.C.;1762,,,2023-09-27T15:54:27.156Z,,,1641
12385,,1262392622,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01849,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-08-18 0:00:00,18,8,1955,2432352,2432352,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01849,,,,CC0_1_0,,E.L. Cockrum;1849,,,2023-09-27T15:54:27.100Z,,,1641
12404,,1262392560,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01848,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""Eptesicus fuscus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-08-18 0:00:00,18,8,1955,2432352,2432352,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01848,,,,CC0_1_0,,E.L. Cockrum;1848,,,2023-09-27T15:54:27.101Z,,,1641
12310,,1262392893,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01763,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Idionycteris,Idionycteris,Idionycteris phyllotis,Idionycteris phyllotis,,SPECIES,"""Idionycteris phyllotis (G.M.Allen, 1916)""","""Idionycteris phyllotis (G.M. Allen, 1916)""","""(G.M. Allen, 1916)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-30 0:00:00,30,5,1955,2432525,2432525,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01763,,,,CC0_1_0,,E.L. Cockrum;1763,,,2023-09-27T15:54:27.156Z,,,1641
11433,,1262396700,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 05609,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris,Lasionycteris noctivagans,Lasionycteris noctivagans,,SPECIES,"""Lasionycteris noctivagans (Le Conte, 1831)""","""Lasionycteris noctivagans (Le Conte, 1831)""","""(Le Conte, 1831)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-30 0:00:00,30,5,1955,2432341,2432341,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 05609,,,,CC0_1_0,,Keith E. Justice;381,,,2023-09-27T15:54:26.781Z,,,1641
11556,,1262395250,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 04123,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris,Lasionycteris noctivagans,Lasionycteris noctivagans,,SPECIES,"""Lasionycteris noctivagans (Le Conte, 1831)""","""Lasionycteris noctivagans (Le Conte, 1831)""","""(Le Conte, 1831)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-31 0:00:00,31,5,1955,2432341,2432341,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 04123,,,,CC0_1_0,,K.E. Justice;386,,,2023-09-27T15:54:26.388Z,,,1641
11560,,1262395236,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 04124,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris,Lasionycteris noctivagans,Lasionycteris noctivagans,,SPECIES,"""Lasionycteris noctivagans (Le Conte, 1831)""","""Lasionycteris noctivagans (Le Conte, 1831)""","""(Le Conte, 1831)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-31 0:00:00,31,5,1955,2432341,2432341,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 04124,,,,CC0_1_0,,Keith E. Justice;387,,,2023-09-27T15:54:26.388Z,,,1641
11564,,1262395226,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 04125,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris,Lasionycteris noctivagans,Lasionycteris noctivagans,,SPECIES,"""Lasionycteris noctivagans (Le Conte, 1831)""","""Lasionycteris noctivagans (Le Conte, 1831)""","""(Le Conte, 1831)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-31 0:00:00,31,5,1955,2432341,2432341,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 04125,,,,CC0_1_0,,Keith E. Justice;388,,,2023-09-27T15:54:26.388Z,,,1641
12398,,1262392594,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01769,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris,Lasionycteris noctivagans,Lasionycteris noctivagans,,SPECIES,"""Lasionycteris noctivagans (Le Conte, 1831)""","""Lasionycteris noctivagans (Le Conte, 1831)""","""(Le Conte, 1831)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-31 0:00:00,31,5,1955,2432341,2432341,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01769,,,,CC0_1_0,,E.L. Cockrum;1769,,,2023-09-27T15:54:27.156Z,,,1641
12254,,1262392971,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01837,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Lasiurus,Aeorestes cinereus,Lasiurus cinereus,,SPECIES,"""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-08-14 0:00:00,14,8,1955,11138256,11138256,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01837,,,,CC0_1_0,,E.L. Cockrum;1837,,,2023-09-27T15:54:27.101Z,,,1641
12272,,1262392947,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01803,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Lasiurus,Aeorestes cinereus,Lasiurus cinereus,,SPECIES,"""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-07-24 0:00:00,24,7,1955,11138256,11138256,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01803,,,,CC0_1_0,,E.L. Cockrum;1803,,,2023-09-27T15:54:27.103Z,,,1641
12303,,1262392903,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01761,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Lasiurus,Aeorestes cinereus,Lasiurus cinereus,,SPECIES,"""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-30 0:00:00,30,5,1955,11138256,11138256,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01761,,,,CC0_1_0,,E.L. Cockrum;1761,,,2023-09-27T15:54:27.156Z,,,1641
12319,,1262392871,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01760,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Lasiurus,Aeorestes cinereus,Lasiurus cinereus,,SPECIES,"""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-30 0:00:00,30,5,1955,11138256,11138256,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01760,,,,CC0_1_0,,E.L. Cockrum;1760,,,2023-09-27T15:54:27.156Z,,,1641
12320,,1262392870,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01759,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Lasiurus,Aeorestes cinereus,Lasiurus cinereus,,SPECIES,"""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""Aeorestes cinereus (Palisot de Beauvois, 1796)""","""(Palisot de Beauvois, 1796)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.8825,-109.20333,,,,,,,1955-05-30 0:00:00,30,5,1955,11138256,11138256,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01759,,,,CC0_1_0,,E.L. Cockrum;1759,,,2023-09-27T15:54:27.120Z,,,1641
1481,,911631291,854f70cc-55e3-4af2-9417-0f47d6c7902d,urn:catalog:TTU:Mammals:87,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris curasoae,Leptonycteris curasoae,,SPECIES,"""Leptonycteris curasoae Miller, 1900""",Leptonycteris curasoae,,US,"""1 MI N PARADISE, 5200 FT""",Arizona,PRESENT,,acac73b0-055d-11d8-b84f-b8a03c50a862,31.949289,-109.218918,2673,,,,,,1955-08-14 0:00:00,14,8,1955,2433316,2433316,PRESERVED_SPECIMEN,TTU,Mammals,87,1822,,,CC_BY_4_0,,"""COCKRUM, E L""",,Native,2023-09-07T08:08:25.931Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,1768
1533,,897060636,377be098-626f-4cc2-b4b5-35700050669a,http://arctos.database.museum/guid/UAM:Mamm:5188?seid=1698872,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris nivalis,Leptonycteris nivalis,,SPECIES,"""Leptonycteris nivalis (Saussure, 1860)""",Leptonycteris nivalis,,US,"""1 mi N Paradise, 5200 ft""",Arizona,PRESENT,,d9699a79-4736-45c2-925c-f4033ac67d52,31.940084,-109.2104083,2672,,,,,,1955-08-14 0:00:00,14,8,1955,2433317,2433317,PRESERVED_SPECIMEN,UAM,Mamm,UAM:Mamm:5188,,unknown,2000-09-12 0:00:00,CC_BY_NC_4_0,,Collector(s): E. Lendell Cockrum,,,2023-12-29T00:32:01.816Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION,1671
7927,,1852479795,35720b3e-aded-4b83-b4f1-967f1d457d6a,68b00029-537e-11e6-9649-a4a3446a4726,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris nivalis,Leptonycteris nivalis,,SPECIES,"""Leptonycteris nivalis (Saussure, 1860)""",Leptonycteris nivalis,,US,"""Chiricahua Mountains, Keating Canyon, Blue Mountain Cave""",Arizona,PRESENT,,cf9ceb80-9f3d-11da-b791-b8a03c50a862,32.051262,-109.27165,2500,,,,,,1955-07-15 0:00:00,15,7,1955,2433317,2433317,PRESERVED_SPECIMEN,CUMV,Mamm,19139,,,,CC0_1_0,,T. L. Poulson,,Native,2023-09-07T04:33:23.004Z,,COORDINATE_ROUNDED,1669
7936,,1852472696,35720b3e-aded-4b83-b4f1-967f1d457d6a,6843ddea-537e-11e6-9649-a4a3446a4726,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris nivalis,Leptonycteris nivalis,,SPECIES,"""Leptonycteris nivalis (Saussure, 1860)""",Leptonycteris nivalis,,US,"""Chiricahua Mountains, Keating Canyon, Blue Mountain Cave""",Arizona,PRESENT,,cf9ceb80-9f3d-11da-b791-b8a03c50a862,32.051262,-109.27165,2500,,,,,,1955-07-15 0:00:00,15,7,1955,2433317,2433317,PRESERVED_SPECIMEN,CUMV,Mamm,19138,,,,CC0_1_0,,T. L. Poulson,,Native,2023-09-07T04:33:23.011Z,,COORDINATE_ROUNDED,1669
7937,,1852471772,35720b3e-aded-4b83-b4f1-967f1d457d6a,68368be4-537e-11e6-9649-a4a3446a4726,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris nivalis,Leptonycteris nivalis,,SPECIES,"""Leptonycteris nivalis (Saussure, 1860)""",Leptonycteris nivalis,,US,"""Chiricahua Mountains, Keating Canyon, Blue Mountain Cave""",Arizona,PRESENT,,cf9ceb80-9f3d-11da-b791-b8a03c50a862,32.051262,-109.27165,2500,,,,,,1955-07-15 0:00:00,15,7,1955,2433317,2433317,PRESERVED_SPECIMEN,CUMV,Mamm,19137,,,,CC0_1_0,,T. L. Poulson,,Native,2023-09-07T04:33:22.921Z,,COORDINATE_ROUNDED,1669
12670,,1211832131,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:35908,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris nivalis,Leptonycteris nivalis,,SPECIES,"""Leptonycteris nivalis (Saussure, 1860)""",Leptonycteris nivalis,,US,1 mi N of Paradise,Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,31.85,-109.216667,,,,,,,1955-08-14 0:00:00,14,8,1955,2433317,2433317,PRESERVED_SPECIMEN,ROM,Mammals,35908,6116,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"""Cockrum, E""",,,2023-09-07T10:34:48.854Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,2023
12239,,1262392988,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 01824,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris yerbabuenae,Leptonycteris yerbabuenae,,SPECIES,"""Leptonycteris yerbabuenae Martínez & Villa-R., 1940""","""Leptonycteris yerbabuenae L. Martínez & Villa-R., 1940""","""L. Martínez & Villa-R., 1940""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.949233,-109.21833,,,,,,,1955-08-14 0:00:00,14,8,1955,2433312,2433312,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 01824,,,,CC0_1_0,,E.L. Cockrum;1824,,,2023-09-27T15:54:27.102Z,,,1745
