OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,genus_mdd,species,species_mdd,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Z
443,,1897608533,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,ef36c3d2c899ba7f810fb7ed9e3f6efe,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Cave Springs, Fort Huachuca, Huachuca Mountains""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.47732,-110.35758,,,0,0,0,0,9/27/1979 0:00,27,9,1979,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,192464,,Henry Messing,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Henry Messing,,,2023-09-07T05:04:00.045Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1738
1250,,1145222700,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:192464?seid=530430,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""""""""""""""Cave Springs, Fort Huachuca, Huachuca Mountains""""""""""""""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.47732,-110.35758,70,,,,,,9/27/1979 0:00,27,9,1979,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:192464,-,Henry J. Messing,9/27/1979 0:00,CC0_1_0,,Collector(s): Henry J. Messing,,,2023-12-28T00:35:14.562Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1738
1128,,1145328556,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40900?seid=162524,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/7/1979 0:00,7,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40900,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David W. Reduker,,,2023-12-28T00:35:11.389Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1131,,1145328541,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40895?seid=1820583,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/6/1979 0:00,6,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40895,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:19.696Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1132,,1145328526,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40898?seid=1827711,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/6/1979 0:00,6,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40898,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David W. Reduker,,,2023-12-28T00:35:19.673Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1133,,1145328524,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40894?seid=1619930,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/6/1979 0:00,6,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40894,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:19.904Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1134,,1145328521,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40899?seid=939841,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/7/1979 0:00,7,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40899,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:11.437Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1135,,1145328515,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40893?seid=689954,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/6/1979 0:00,6,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40893,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:06.733Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1136,,1145328514,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40896?seid=1283321,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/6/1979 0:00,6,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40896,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:19.644Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1137,,1145328513,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40892?seid=1304903,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/6/1979 0:00,6,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40892,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:19.587Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1138,,1145328497,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40897?seid=1782094,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CORONADO NATL FOREST""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,8/6/1979 0:00,6,8,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40897,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David W. Reduker,,,2023-12-28T00:35:19.696Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1139,,1145327664,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40091?seid=683217,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CHIRICAHUA MTNS, CORONADO NATL FOR""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/21/1979 0:00,21,5,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40091,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Terry L. Yates,,,2023-12-28T00:35:08.236Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1140,,1145327659,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40094?seid=1183612,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CHIRICAHUA MTNS, CORONADO NATL FOR""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/22/1979 0:00,22,5,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40094,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David W. Reduker,,,2023-12-28T00:35:19.677Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1141,,1145327626,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40093?seid=1026163,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CHIRICAHUA MTNS, CORONADO NATL FOR""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/22/1979 0:00,22,5,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40093,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:19.620Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1142,,1145327622,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:40092?seid=804226,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""RUSTLER'S PARK, CHIRICAHUA MTNS, CORONADO NATL FOR""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/22/1979 0:00,22,5,1979,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:40092,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): David J. Hafner,,,2023-12-28T00:35:08.600Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
455,,1897608521,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,67e78830c71086acb0eb1418befe19ff,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Animas Mts, Aspen Spring, 7000 Ft; T31S, R19W, Sec 33""",New mexico,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.566938,-108.77658,,,0,0,0,0,7/30/1981 0:00,30,7,1981,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,45850,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Paul L. Packard,,,2023-09-07T05:04:00.049Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,2229
1099,,1145334016,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:45850?seid=663665,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""ANIMAS MTS, ASPEN  SPRING, 7000 FT; T31S, R19W, SEC 33""",New Mexico,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.5670359,-108.7769791,,,,,,,7/30/1981 0:00,30,7,1981,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:45850,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Paul L. Packard,,,2023-12-28T00:35:11.617Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2227
1089,,1145336378,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47951?seid=470871,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""10 MI S, 1 MI E SIERRA VISTA, HUACHUCA MTS; T 23 S, R 20 E, SEC 23""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4163945,-110.2810303,1152,,,,,,7/25/1982 0:00,25,7,1982,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47951,,unknown,2/15/2005 0:00,CC0_1_0,,"""Collector(s): T. S. Byrne, Sarah B. George""",,,2023-12-28T00:35:07.224Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1854
1090,,1145336366,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47953?seid=1622120,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""10 MI S, 1 MI E SIERRA VISTA, HUACHUCA MTS; T 23 S, R 20 E, SEC 23""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4163945,-110.2810303,1152,,,,,,7/25/1982 0:00,25,7,1982,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47953,,unknown,2/15/2005 0:00,CC0_1_0,,"""Collector(s): T. S. Byrne, Sarah B. George""",,,2023-12-28T00:35:20.022Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1854
1091,,1145336351,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47952?seid=856175,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""10 MI S, 1 MI E SIERRA VISTA, HUACHUCA MTS; T 23 S, R 20 E, SEC 23""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4163945,-110.2810303,1152,,,,,,7/25/1982 0:00,25,7,1982,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47952,,unknown,2/15/2005 0:00,CC0_1_0,,"""Collector(s): T. S. Byrne, Sarah B. George""",,,2023-12-28T00:35:11.665Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1854
1092,,1145336321,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47954?seid=1679261,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""10 MI S, 1 MI E SIERRA VISTA, HUACHUCA MTS; T 23 S, R 20 E, SEC 23""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4163945,-110.2810303,1152,,,,,,7/25/1982 0:00,25,7,1982,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47954,,unknown,2/15/2005 0:00,CC0_1_0,,"""Collector(s): T. S. Byrne, Sarah B. George""",,,2023-12-28T00:35:17.857Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1854
1095,,1145335620,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47304?seid=907254,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,,SPECIES,"""Sorex monticolus Merriam, 1890""",Sorex monticolus,,US,"""CHIRICAHUA MTS, RUSTLER'S PARK, 8400 FT""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/19/1982 0:00,19,5,1982,2436019,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47304,,"""Joseph A. Cook, John R. Demboski""",,CC0_1_0,,Collector(s): Robert M. Sullivan,,,2023-12-28T00:35:08.518Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1096,,1145335605,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47302?seid=722844,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,,SPECIES,"""Sorex monticolus Merriam, 1890""",Sorex monticolus,,US,"""CHIRICAHUA MTS, RUSTLER'S PARK, 8400 FT""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/19/1982 0:00,19,5,1982,2436019,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47302,,"""Joseph A. Cook, John R. Demboski""",,CC0_1_0,,Collector(s): Robert M. Sullivan,,,2023-12-28T00:35:08.648Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1093,,1145335635,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47303?seid=1551634,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""CHIRICAHUA MTS, RUSTLER'S PARK, 8400 FT""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/19/1982 0:00,19,5,1982,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47303,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Robert M. Sullivan,,,2023-12-28T00:35:20.088Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
1094,,1145335622,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:47301?seid=401257,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,monticolus,SUBSPECIES,Sorex monticolus monticolus,Sorex monticolus monticolus,,US,"""CHIRICAHUA MTS, RUSTLER'S PARK, 8400 FT""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9033848,-109.2754096,175,,,,,,5/19/1982 0:00,19,5,1982,7194087,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:47301,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Joseph A. Cook,,,2023-12-28T00:35:07.240Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2540
771,,1262416982,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26017,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.20944,-110.55333,,,,,,,6/2/1988 0:00,2,6,1988,2435812,2435812,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26017,,,,CC0_1_0,,R.M. Sidner;127,,,2023-09-27T15:54:24.942Z,,,2447
759,,1262417695,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 26567,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,,SPECIES,"""Sorex monticolus Merriam, 1890""","""Sorex monticola Merriam, 1890""","""Merriam, 1890""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,32.70222,-109.885,,,,,,,10/5/1991 0:00,5,10,1991,2436019,2436019,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 26567,,,,CC0_1_0,,B. Dimeke;112;preparator: S.M. Simpson,,,2023-09-27T15:54:25.575Z,,TAXON_MATCH_FUZZY,3158
33,,476867688,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Mamm:61210,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Notiosorex,Notiosorex,Notiosorex crawfordi,Notiosorex crawfordi,,SPECIES,"""Notiosorex crawfordi (Coues, 1877)""","""Notiosorex crawfordi crawfordi (Coues, 1877)""","""(Coues, 1877)""",US,"""Coronado National Forest, Southwestern Research Station, Entomology Lab""",Arizona,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,31.88351,-109.20612,357,0.00001,,,,,7/15/1992 0:00,15,7,1992,2435812,2435812,PRESERVED_SPECIMEN,MCZ,Mamm,61210,,[no agent data],,CC_BY_NC_4_0,President and Fellows of Harvard College,Judith Marie Chupasko,,,2024-01-18T20:11:54.767Z,,TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1645
